id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,xin,calculated_host_listings_count,availability_365
11555697,4734,59167155,821,0,21,1.30563,103.83491,1,151,1,6,945,0.21,8,365
11576431,6173,229339,1564,0,4,1.28242,103.82974,0,136,1,15,976,0.36,26,266
11581560,5696,61230299,1437,0,10,1.28116,103.85169,0,269,11,6,971,0.41,1,334
11601706,4603,8680288,458,0,19,1.30524,103.88834,0,131,3,51,956,1.96,1,311
11612771,179,26823765,174,0,21,1.30542,103.8389,0,160,3,87,991,2.09,6,109
11635459,6027,41039458,1753,0,15,1.31331,103.85516,0,125,5,8,988,0.24,10,2
11642282,5822,55844797,1536,0,29,1.30221,103.85109,1,104,2,77,927,1.87,8,216
11642766,1160,61733239,858,0,2,1.34263,103.83768,1,49,90,37,619,0.88,1,120
11646465,962,61762641,181,0,24,1.28263,103.84434,2,40,1,1,197,0.03,6,307
11660178,4343,24496358,818,1,1,1.32528,103.9153,1,199,3,2,835,0.28,24,362
11664911,4079,61920865,1655,0,33,1.29094,103.83665,0,200,1,1,101,0.02,1,0
11671761,4580,46685310,882,0,28,1.2951,103.83863,1,87,2,72,985,1.75,28,342
11679463,4418,24496358,818,1,1,1.32551,103.91632,1,169,3,1,701,0.1,24,321
11687045,4594,46685310,882,0,28,1.29612,103.83874,0,160,2,144,981,3.43,28,303
11711038,4333,10248444,1283,0,28,1.295,103.83825,0,119,1,40,986,1.23,48,353
11713539,4469,61619807,1172,0,28,1.29502,103.83949,1,90,2,36,915,0.86,27,343
11714703,2618,61619807,1172,0,28,1.29542,103.8382,0,110,1,45,979,1.09,27,349
11721758,5736,26900117,1217,0,15,1.31807,103.85163,0,249,21,9,457,0.21,3,365
11723475,4020,36141263,1515,1,1,1.32865,103.90691,0,149,90,9,532,0.23,4,87
11723491,4071,36141263,1515,0,11,1.32792,103.9049,0,231,90,9,943,0.22,4,269
11747097,1263,43171492,1404,1,25,1.38045,103.96487,0,189,14,17,147,0.41,1,0
11747584,4905,62503713,1623,0,27,1.30474,103.78763,0,200,3,93,975,2.29,1,144
11750250,5481,52897090,429,0,11,1.31216,103.87991,0,169,1,209,981,4.99,5,152
11750389,5125,56276774,1376,0,15,1.32433,103.86437,1,83,2,163,993,4.04,2,136
11760026,3863,34649530,1232,0,27,1.28741,103.80272,1,51,90,1,502,0.06,3,0
11778273,6379,8200399,1597,0,11,1.31758,103.89038,1,60,7,5,973,0.15,10,349
11781174,4972,41039458,1753,0,27,1.28271,103.78371,0,135,90,5,992,0.22,10,15
11801190,4561,10248444,1283,0,28,1.29573,103.83769,1,90,1,27,982,0.67,48,348
11817134,4956,7095710,426,0,24,1.28192,103.84399,0,135,2,83,985,2.06,12,356
11833412,6569,17606405,1627,1,1,1.31188,103.90945,0,89,3,4,725,0.36,1,0
11839854,6286,15503071,342,0,15,1.31487,103.85408,1,69,90,24,663,0.58,13,282
11863888,4955,7095710,426,0,24,1.28202,103.8467,0,135,2,51,974,1.27,12,322
11864366,1611,8527085,188,0,21,1.30259,103.83927,0,399,2,69,982,1.7,38,268
11865064,786,8527085,188,0,28,1.3035,103.83091,0,319,2,18,923,0.47,38,354
11865360,4957,7095710,426,0,24,1.28156,103.84572,0,119,2,62,916,1.51,12,325
11871765,2689,60024674,1055,0,22,1.31629,103.84463,0,93,90,20,915,0.48,5,261
11875596,4100,63321758,75,2,35,1.42853,103.76757,1,49,1,173,985,4.28,4,328
11894606,6289,15503071,342,0,15,1.31528,103.85556,1,62,90,10,630,0.26,13,360
11930273,5402,63681037,50,4,9,1.29695,103.76518,1,50,3,4,176,0.1,1,0
11965790,3223,48400548,280,2,41,1.45203,103.78984,1,110,1,17,970,0.42,2,337
11971734,1141,63961060,504,3,12,1.36246,103.88487,1,43,1,141,1000,3.51,2,154
11972403,864,63961060,504,3,12,1.36248,103.88487,1,37,1,189,1000,4.57,2,145
11980197,2901,63152849,751,3,26,1.40225,103.90988,1,53,2,63,984,1.74,2,352
11993939,803,29420853,7,0,22,1.32705,103.84759,0,268,7,3,302,0.1,141,48
11993987,281,1439258,800,0,27,1.28153,103.78763,1,69,15,6,746,0.22,32,362
11994037,4925,20870482,1665,0,24,1.28107,103.84063,0,300,3,95,972,2.29,9,0
11995133,1853,64135861,63,0,4,1.28921,103.8278,1,49,3,2,116,0.05,1,0
11996813,6667,2413412,822,0,15,1.30893,103.86199,1,36,18,3,632,0.07,112,362
11999851,2721,23062835,458,1,1,1.31693,103.90737,0,187,3,96,991,2.45,1,325
12019245,5563,25422139,699,3,12,1.35092,103.88049,1,28,14,4,196,0.1,2,364
12028422,1456,1439258,800,0,27,1.27964,103.7856,1,58,10,6,973,0.17,32,293
12033925,4640,64033906,927,1,25,1.37471,103.94718,1,60,1,32,231,0.77,1,0
12035349,4498,20726409,61,0,22,1.32005,103.84533,0,100,4,35,975,0.88,2,213
12045687,5681,32798595,463,0,10,1.28137,103.85203,1,81,60,1,402,0.04,41,365
12061224,5295,20715286,1402,1,1,1.31941,103.90668,0,210,3,96,735,2.34,1,0
12072978,1692,1750420,735,0,21,1.30256,103.83823,1,99,2,3,130,0.07,1,0
12093250,4401,13792575,1365,4,3,1.35852,103.7637,0,110,2,10,202,0.26,1,0
12097789,1914,9938906,235,0,34,1.2504,103.82539,0,1294,3,1,179,0.03,3,155
12118751,2669,4947802,1155,0,27,1.29236,103.76327,0,140,1,19,343,0.49,1,0
12142684,5219,11925590,1030,0,2,1.36142,103.84272,1,44,3,2,133,0.05,1,0
12162272,3497,65322694,105,0,15,1.30011,103.86118,0,150,1,193,986,5.04,2,210
12193834,6636,8948251,751,0,24,1.28443,103.84212,1,40,90,1,195,0.03,83,354
12200704,5677,65598901,642,1,1,1.3188,103.90803,1,26,7,1,117,0.02,1,0
12211385,5208,65679130,1385,0,15,1.31137,103.85738,2,58,1,21,991,0.52,18,352
12213801,2109,2413412,822,0,24,1.2839,103.84206,1,42,90,1,144,0.03,112,365
12219588,4120,65728823,53,0,11,1.32957,103.90454,0,149,4,45,990,1.16,1,346
12221088,4320,65737863,1072,4,13,1.34718,103.72881,1,26,1,3,119,0.07,1,0
12253253,5030,11226435,973,1,1,1.32953,103.91386,1,56,1,25,180,0.61,1,0
12257654,1843,4406052,996,0,10,1.2806,103.85465,1,139,3,26,923,0.64,2,360
12299369,2037,1933664,1233,0,11,1.31292,103.90448,1,75,1,4,965,0.12,1,56
12299983,4958,14326542,1734,0,20,1.30009,103.84502,0,446,1,272,997,6.95,4,304
12302060,6284,15503071,342,0,15,1.31485,103.85516,1,69,90,11,679,0.3,13,265
12312847,5574,62049719,1055,0,6,1.32033,103.7782,1,50,90,9,193,0.22,2,365
12312848,5579,62049719,1055,0,6,1.31945,103.77812,1,56,90,14,341,0.39,2,365
12314913,5000,12752850,684,0,19,1.30686,103.89572,1,69,1,2,236,0.06,4,87
12317780,5061,66443986,96,4,5,1.37782,103.77384,1,250,1,1,151,0.03,1,358
12328723,1986,1154968,1192,0,24,1.2786,103.84256,0,175,20,5,297,0.12,1,0
12331551,6291,15503071,342,0,15,1.31416,103.85539,1,69,90,7,731,0.17,13,359
12345284,5664,65679130,1385,0,15,1.31058,103.8579,2,29,1,81,976,2,18,357
12347038,5665,65679130,1385,0,15,1.30949,103.85878,2,29,1,67,959,1.66,18,360
12365867,5664,65679130,1385,0,15,1.3091,103.8592,2,29,1,8,345,0.21,18,359
12366660,5664,65679130,1385,0,15,1.31114,103.85727,2,29,1,3,284,0.08,18,360
12366821,5664,65679130,1385,0,15,1.30966,103.8575,2,26,1,95,996,2.38,18,344
12366958,5664,65679130,1385,0,15,1.31051,103.85755,2,29,1,23,840,0.57,18,358
12367042,5664,65679130,1385,0,15,1.31091,103.85759,2,26,1,3,361,0.09,18,360
12367245,5664,65679130,1385,0,15,1.3103,103.85867,2,26,1,48,996,1.26,18,341
12367388,5665,65679130,1385,0,15,1.30892,103.85933,2,26,1,134,1000,3.35,18,332
12367610,5208,65679130,1385,0,15,1.3098,103.85803,2,58,1,11,865,0.29,18,359
12369768,5112,35067507,1319,0,11,1.31623,103.88937,1,40,1,1,126,0.03,1,0
12377633,5853,66892187,1762,0,2,1.34777,103.84422,0,233,180,1,120,0.02,1,365
12434512,3783,1439258,800,0,6,1.31298,103.79012,1,69,1,4,836,0.1,32,88
12455215,5194,12067440,1565,0,15,1.31089,103.86003,1,78,1,6,998,0.29,20,358
12463904,6172,229339,1564,0,4,1.28213,103.83127,0,110,2,34,965,0.83,26,291
12475063,3500,56421978,1106,0,15,1.31785,103.8531,1,51,2,56,973,1.39,7,127
12484261,2191,3234859,1436,0,15,1.30466,103.86193,1,110,1,214,991,6.87,9,108
12498108,5233,52300367,936,3,31,1.38068,103.89772,1,36,90,3,231,0.08,2,0
12525276,3252,17526618,1331,0,24,1.2843,103.84435,2,31,1,9,924,0.23,13,361
12525278,652,17526618,1331,0,24,1.2826,103.84373,1,81,2,5,905,0.13,13,352
12534865,6031,48110833,1178,0,4,1.28416,103.83165,0,275,2,126,984,3.13,2,343
12536372,1754,17032962,1415,0,29,1.31186,103.85458,0,136,1,234,983,5.78,16,38
12578193,4062,6490133,874,0,28,1.29985,103.83435,0,150,2,4,148,0.1,1,0
12581975,99,36106648,994,0,24,1.28293,103.84522,1,50,3,2,138,0.05,1,0
12596642,3262,34274677,964,0,11,1.3121,103.88381,1,56,1,19,986,0.48,1,83
12598972,33,25422139,699,3,12,1.35065,103.88084,1,28,14,2,220,0.05,2,365
12600629,6941,20874965,995,0,19,1.30761,103.89638,1,86,1,115,782,2.92,8,32
12600834,6940,20874965,995,0,19,1.30656,103.89641,1,56,1,175,783,4.31,8,44
12604150,2011,8212177,1115,0,15,1.3173,103.85358,0,275,15,6,339,0.21,1,0
12606032,2837,23722617,53,0,11,1.31299,103.88597,0,90,6,30,985,0.78,84,55
12614519,2493,23722617,53,0,11,1.31324,103.88672,0,81,6,60,976,1.49,84,50
12658514,5719,49222064,250,0,22,1.32484,103.85537,1,39,2,48,559,1.19,1,0
12687038,212,11898832,616,0,37,1.29458,103.82837,1,110,90,64,998,1.62,2,348
12702541,2871,1901820,1194,0,29,1.30216,103.84699,0,240,90,26,268,0.72,1,270
12703293,1756,17032962,1415,0,29,1.31225,103.85431,0,151,1,227,983,5.61,16,103
12710735,3077,67901691,685,2,41,1.43424,103.79784,0,165,90,16,569,0.4,1,239
12711562,1903,36109221,1169,0,22,1.32929,103.84207,1,92,3,1,128,0.03,1,0
12738797,1913,9938906,235,0,34,1.24853,103.82502,0,765,1,5,336,0.14,3,150
12738896,2316,22554193,456,3,0,1.36897,103.85509,1,75,3,1,122,0.02,2,178
12753863,4916,41039458,1753,0,27,1.28012,103.78677,0,131,5,4,630,0.1,10,21
12762246,1886,4412979,1480,0,6,1.31768,103.77954,1,58,3,49,969,1.25,8,313
12787541,5232,52300367,936,3,31,1.37971,103.89766,1,36,90,4,267,0.1,2,0
12797620,5029,41360622,1219,4,14,1.34342,103.71467,1,39,60,2,756,0.05,2,0
12805743,1755,17032962,1415,0,29,1.31276,103.85452,0,135,1,184,985,4.57,16,130
12816043,1624,10022148,143,0,37,1.31733,103.82764,1,31,5,4,565,0.13,1,0
12836488,1153,2221494,1115,3,12,1.36216,103.87775,1,62,90,69,956,1.77,2,180
12839857,6047,17032962,1415,0,29,1.31266,103.85471,0,139,1,201,978,4.99,16,47
12841880,2918,38134732,809,0,11,1.31533,103.88807,1,44,1,2,136,0.05,1,0
12859055,2682,23722617,53,0,11,1.31339,103.88747,0,87,4,70,983,1.76,84,57
12859112,3738,70285775,830,4,3,1.3462,103.7598,1,56,2,8,695,0.25,1,334
12873475,3903,2413412,822,0,15,1.30884,103.86143,1,40,28,1,140,0.03,112,331
12878592,3354,59882845,302,1,1,1.30915,103.91144,1,65,1,64,985,1.98,2,316
12893088,3091,34289058,12,0,27,1.30521,103.7831,1,65,5,2,143,0.05,1,0
12904788,368,8948251,751,0,15,1.30796,103.86323,1,50,18,2,375,0.07,83,360
12906176,1042,70728341,696,4,8,1.38934,103.74637,1,44,30,44,996,1.12,2,305
12906838,1152,2221494,1115,3,12,1.3636,103.87933,1,65,90,44,957,1.16,2,179
12909727,2731,48641356,830,0,37,1.32016,103.82547,0,100,150,3,725,0.08,5,234
12924764,257,7080517,1337,0,15,1.31392,103.86383,0,179,30,102,973,2.68,11,306
12924827,255,7080517,1337,0,15,1.31567,103.86542,0,149,30,22,942,0.56,11,336
12934345,4910,26891269,697,0,15,1.32014,103.86398,1,86,26,121,909,3.06,1,126
12940550,4965,9728236,1084,3,32,1.3478,103.88031,0,87,15,9,794,0.24,1,0
12941049,578,11493720,1075,0,38,1.33996,103.84445,0,56,1,3,243,0.08,1,0
12941785,4267,64986397,1312,0,2,1.35805,103.84878,1,40,90,1,804,0.15,1,300
12947194,5821,55844797,1536,0,29,1.30097,103.85215,1,104,2,82,984,2.1,8,226
12963813,1779,68222352,951,0,10,1.29853,103.8561,0,300,3,2,285,0.06,1,0
12973338,1764,10307677,899,0,38,1.33941,103.88365,1,60,2,3,196,0.08,2,0
12987129,2796,48641356,830,0,37,1.3187,103.82698,1,50,150,1,133,0.03,5,365
12988799,852,47723162,1052,0,2,1.36445,103.83159,0,200,3,2,148,0.05,2,0
12992216,3843,71592359,566,0,4,1.26685,103.81035,0,815,2,24,976,0.6,1,90
12995321,6936,13943420,1702,0,21,1.29971,103.84421,0,185,4,189,985,4.81,1,163
12998449,1789,17032962,1415,0,29,1.31163,103.85431,0,218,2,173,975,4.34,16,76
13038831,3611,7080517,1337,0,15,1.31716,103.85993,0,149,30,38,978,0.96,11,328
13049120,4030,33342825,1471,0,11,1.31867,103.89315,0,210,1,5,437,0.13,1,364
13066336,308,7080517,1337,0,15,1.31663,103.86434,0,199,28,17,500,0.43,11,334
13068368,1532,72431839,233,4,14,1.33979,103.72034,1,37,4,2,911,0.62,1,0
13070201,4999,12752850,684,0,19,1.30785,103.89473,0,350,1,3,209,0.08,4,87
13070435,5000,12752850,684,0,19,1.3065,103.89628,1,65,1,3,267,0.08,4,87
13084855,479,54687314,54,1,1,1.33025,103.90567,0,110,7,1,137,0.03,1,0
13088479,2444,72640511,299,3,32,1.34976,103.87847,1,60,80,7,451,0.18,1,364
13107567,201,72854894,459,0,15,1.30462,103.86182,1,69,1,24,465,0.61,1,0
13123626,7095,31464513,353,0,15,1.32738,103.86449,0,250,10,1,422,0.05,114,264
13129971,3323,47611818,708,0,29,1.2985,103.85096,2,28,2,55,981,1.69,14,126
13147568,7104,31464513,353,0,22,1.32329,103.85201,0,268,10,3,328,0.08,114,365
13165990,5346,25375339,1832,0,2,1.355,103.83227,1,60,1,6,887,0.49,9,365
13183241,4412,24496358,818,1,1,1.32541,103.91457,1,150,3,1,330,0.04,24,149
13184548,4103,73751687,1085,1,25,1.35615,103.96447,0,185,1,1,167,0.03,1,0
13193282,1206,5581515,19,0,29,1.30112,103.85149,0,149,5,10,573,0.27,2,0
13209424,7359,74046087,737,0,11,1.31742,103.89142,1,75,2,1,130,0.03,1,0
13225522,4116,48381928,1273,3,32,1.3859,103.87357,0,235,3,6,241,0.15,2,180
13230371,3306,74275888,927,4,3,1.35854,103.76453,1,56,2,1,645,0.08,3,334
13232278,4540,74275888,927,0,11,1.31447,103.88699,0,125,6,1,159,0.03,3,103
13235212,2685,23722617,53,0,11,1.31461,103.88635,0,99,5,13,979,0.34,84,70
13236386,1158,31332187,1356,3,31,1.39308,103.89924,1,35,3,1,131,0.03,1,0
13241591,5132,46597036,1472,0,22,1.32914,103.8506,1,49,1,4,979,0.24,1,160
13243736,2034,5092893,1353,0,2,1.35648,103.82829,0,199,2,48,921,1.43,2,271
13247026,7124,8492007,72,0,22,1.32746,103.84685,0,218,10,3,254,0.08,203,365
13253512,4592,74560015,57,0,11,1.31209,103.885,1,60,1,4,213,0.1,1,0
13254555,3009,25753591,1342,0,4,1.2876,103.82903,1,128,90,7,456,0.22,2,365
13255894,3821,6492694,954,0,6,1.31376,103.7788,0,199,3,2,171,0.05,1,0
13265306,7173,8492007,72,0,22,1.32093,103.85278,0,137,7,4,333,0.1,203,339
13265702,7218,8492007,72,0,22,1.32414,103.8527,0,250,3,18,534,0.46,203,259
13266699,1759,20870482,1665,0,24,1.28161,103.83985,0,206,3,48,922,1.24,9,69
13274269,2944,17526618,1331,0,24,1.28304,103.84485,2,31,1,12,456,0.31,13,365
13274598,2944,17526618,1331,0,24,1.28453,103.84359,2,31,1,8,978,0.2,13,364
13275737,2305,23722617,53,0,11,1.31313,103.88755,0,85,20,51,759,1.33,84,36
13282424,4631,4432314,1577,0,11,1.31301,103.88579,1,60,2,49,314,1.25,2,0
13284904,4212,74937081,1250,0,15,1.29718,103.87737,0,122,4,1,397,0.04,1,0
13285000,3483,5022152,502,0,37,1.30004,103.81597,0,258,3,3,354,0.08,1,0
13300207,2429,33414090,1426,0,27,1.28817,103.79203,1,50,3,1,134,0.03,1,0
13317120,3787,1439258,800,0,27,1.28143,103.7875,1,58,10,8,892,0.2,32,361
13325753,5738,48825650,1480,4,13,1.34156,103.73542,1,75,2,163,992,4.28,2,327
13338509,3795,75539587,1044,0,15,1.31249,103.85911,1,83,1,12,821,0.33,1,360
13349525,6295,15503071,342,0,15,1.31492,103.85409,1,79,90,7,356,0.19,13,241
13354987,56,47894524,53,4,14,1.33878,103.70399,2,69,2,8,568,0.43,2,0
13364584,6582,42182224,849,4,8,1.3799,103.76061,0,186,30,4,270,0.12,3,0
13377049,307,7080517,1337,0,15,1.31883,103.86183,0,139,28,6,770,0.19,11,334
13381343,6230,16741163,1101,0,11,1.31501,103.90151,0,200,2,3,160,0.08,1,0
13387049,1556,31645237,455,0,37,1.31331,103.82491,0,215,2,8,349,0.21,1,0
13396802,3786,1439258,800,0,27,1.28156,103.78686,1,87,5,5,967,0.13,32,361
13398813,5020,14427553,1170,0,15,1.31063,103.85858,1,50,3,3,443,0.1,1,0
13399444,2336,29355159,764,2,41,1.44457,103.80224,1,60,1,28,866,0.73,1,343
13418425,2681,23722617,53,0,11,1.31314,103.88665,0,82,5,70,956,2.06,84,41
13462899,4931,14326542,1734,0,20,1.29925,103.84557,0,450,1,259,999,6.85,4,294
13466226,6655,2413412,822,0,24,1.28388,103.84199,1,35,90,4,253,0.1,112,354
13468399,556,77033921,139,2,41,1.43115,103.78645,0,400,5,6,334,0.17,1,83
13472462,5789,77033455,613,1,1,1.32064,103.92156,1,65,1,7,986,0.26,4,81
13477082,466,1192918,501,0,28,1.29629,103.83707,0,106,4,2,167,0.05,1,0
13488112,3869,3073051,1012,0,4,1.28443,103.83262,1,60,2,2,190,0.05,1,0
13520230,2992,74275888,927,0,11,1.31335,103.8854,0,439,2,3,372,0.08,3,56
13523211,6073,3863993,1233,0,15,1.30872,103.86203,0,117,3,2,234,0.06,1,0
13556435,4242,78080643,242,2,41,1.42752,103.77418,1,58,2,33,694,1.01,2,30
13559548,2568,78080643,242,2,41,1.42582,103.77431,1,42,2,7,997,0.18,2,78
13566223,4442,21386653,1145,3,12,1.37058,103.89861,1,69,1,11,388,0.29,1,90
13586347,2266,35445359,405,4,3,1.35795,103.75972,1,119,1,1,173,0.03,1,0
13614579,1056,54548984,483,1,1,1.3162,103.91008,0,300,3,1,171,0.03,1,0
13625358,7454,78957706,902,0,11,1.31582,103.88708,0,128,1,12,580,0.31,1,0
13633684,6290,15503071,342,0,15,1.31539,103.85379,1,86,90,9,454,0.24,13,252
13642646,5864,65526303,778,0,27,1.30439,103.78417,1,57,180,20,350,0.52,3,0
13643303,2066,7604436,965,0,19,1.30674,103.89929,1,168,30,3,212,0.08,1,358
13664592,1628,53686623,1717,0,11,1.31563,103.88696,0,69,2,1,153,0.03,1,0
13668845,4653,79489536,873,1,36,1.35517,103.95939,1,56,93,15,305,0.42,1,89
13669212,1372,56351477,300,0,4,1.27495,103.83695,1,44,2,4,237,0.1,2,0
13692568,2670,21859551,1139,1,25,1.35514,103.9671,0,112,90,4,481,0.14,1,358
13695010,6287,15503071,342,0,15,1.31352,103.85505,1,51,90,23,886,0.61,13,259
13703898,5638,9453430,1043,1,25,1.37389,103.94665,1,50,2,42,979,1.53,1,329
13717530,6505,56683818,55,4,14,1.34287,103.70175,1,58,30,24,966,2.32,1,364
13735926,3867,80393016,843,0,28,1.29735,103.83482,1,85,2,1,149,0.03,1,0
13756029,4298,76690273,1781,4,40,1.4062,103.66547,0,60,180,2,146,0.05,1,364
13762245,1537,80695251,53,0,15,1.31892,103.86357,1,78,4,1,154,0.03,1,0
13803431,4579,23196627,293,0,15,1.31937,103.86668,1,85,90,63,532,1.65,1,364
13809823,4040,1170341,699,0,37,1.293,103.82962,1,167,30,17,519,0.53,3,298
13811978,252,7080517,1337,0,15,1.3171,103.86435,0,87,30,16,874,0.42,11,306
13819163,1591,15032041,26,0,11,1.31474,103.89004,1,49,90,9,405,0.24,1,0
13839454,3209,81655592,780,1,1,1.33034,103.92282,1,40,1,13,940,0.35,1,0
13849440,6292,15503071,342,0,15,1.31392,103.85573,1,43,90,2,380,0.05,13,365
13855049,6165,229339,1564,0,4,1.28367,103.8306,0,97,2,1,151,0.03,26,329
13872285,4604,82046926,297,0,28,1.29842,103.83542,0,181,180,3,181,0.08,1,0
13874038,2766,15553995,1092,1,1,1.3145,103.9065,1,51,1,4,979,0.31,8,271
13915924,3557,28899200,1095,0,2,1.353,103.83496,1,100,1,20,956,0.78,2,58
13919111,1166,25996335,902,0,15,1.31373,103.85246,1,119,1,1,198,0.03,9,263
13924029,6182,6954638,227,4,9,1.29461,103.76891,2,19,5,3,499,0.08,9,354
13926988,2141,82725172,1055,0,4,1.27291,103.8338,1,87,2,17,789,0.53,9,360
13929091,6182,6954638,227,4,9,1.29396,103.76872,2,19,5,6,921,0.17,9,352
13931737,2162,82725172,1055,0,4,1.27474,103.83582,1,89,2,18,969,0.48,9,362
13934542,1606,13527492,1752,0,22,1.31345,103.84354,1,100,2,5,189,0.13,1,0
13936031,2710,23722617,53,0,11,1.31364,103.88595,0,181,10,4,909,0.21,84,74
13943612,4522,22551272,1008,0,10,1.28003,103.85216,0,158,4,13,956,0.35,1,3
13950769,5105,18330396,1116,3,32,1.34842,103.87213,1,69,90,2,336,0.06,1,178
13952292,4415,24496358,818,1,1,1.32833,103.91486,1,140,28,3,608,0.15,24,179
13965663,5121,46515276,137,0,15,1.31045,103.87406,1,100,2,10,963,0.27,11,361
13966783,1421,2413412,822,0,24,1.28497,103.84204,1,50,90,1,153,0.03,112,289
13967223,469,44467429,1084,4,3,1.37855,103.76041,1,44,4,40,897,2.33,1,331
13982434,1891,60304127,476,2,41,1.42969,103.79155,1,40,2,14,282,0.37,2,0
13986033,4913,22784349,1353,4,9,1.2932,103.76834,1,69,1,1,163,0.03,1,0
13986824,5424,1882247,1555,0,24,1.28515,103.84144,1,26,29,2,219,0.06,1,0
13998008,2610,51781892,674,0,4,1.28157,103.8274,1,46,1,30,362,0.81,1,0
14002684,5855,7538974,647,0,29,1.30191,103.84837,0,250,3,3,178,0.08,1,0
14009803,6182,6954638,227,4,9,1.295,103.76895,2,19,5,4,522,0.14,9,355
14020127,2427,83878917,423,1,1,1.3181,103.91159,0,181,90,18,457,0.48,1,0
14029416,3877,2413412,822,0,15,1.31024,103.86286,1,36,28,1,184,0.03,112,362
14071413,1020,9653330,320,0,11,1.31123,103.87814,0,299,1,83,971,2.24,3,330
14078478,142,14861027,1301,0,4,1.27444,103.83659,0,129,3,2,171,0.05,1,0
14078493,4207,33189209,123,0,11,1.31596,103.88824,0,199,2,60,986,1.64,23,30
14081402,1545,3312888,1180,0,33,1.29009,103.84166,1,65,7,4,971,0.11,1,34
14082015,3473,42288055,1321,0,15,1.3022,103.86236,0,190,4,8,498,0.22,1,0
14094341,5745,84635959,69,0,37,1.31887,103.82812,0,203,6,1,428,0.05,1,362
14099732,4421,84863690,556,1,1,1.32601,103.95378,1,60,90,3,340,0.08,1,358
14111918,6652,2413412,822,0,24,1.28378,103.84311,1,40,90,2,909,0.06,112,354
14131949,4034,77077626,1001,3,32,1.36565,103.86348,1,131,2,13,968,0.55,3,365
14134745,4639,85287197,1214,0,22,1.31833,103.8424,0,250,2,84,971,2.23,1,31
14161622,4164,48754014,1058,0,10,1.27858,103.84891,0,219,3,70,990,2.12,2,22
14170922,5599,32410168,1387,0,4,1.27632,103.83441,1,51,2,166,981,4.45,1,117
14172084,2163,82725172,1055,0,4,1.27464,103.83395,1,99,2,12,987,0.34,9,357
14176577,2747,61315957,789,0,20,1.29647,103.84406,1,60,1,9,310,0.25,1,0
14185422,1344,28809566,1235,2,30,1.442,103.82203,1,53,6,1,460,0.05,7,364
14191894,4917,28489587,110,0,22,1.31758,103.84761,1,89,1,30,994,0.84,3,350
14196558,1012,68024306,359,4,3,1.35192,103.74793,1,49,1,2,181,0.05,1,0
14196766,7066,31464513,353,0,22,1.32329,103.85197,0,237,4,2,861,0.1,114,260
14211027,4771,86278590,1228,0,37,1.29597,103.82883,0,450,2,46,595,1.25,1,43
14211423,5421,31557595,687,1,25,1.35987,103.96299,1,90,90,2,246,0.05,2,89
14222817,5540,2365469,408,0,27,1.27991,103.78651,1,99,5,8,255,0.21,1,0
14223124,2504,29032695,475,0,11,1.31338,103.88472,0,140,29,62,435,1.68,5,59
14240615,351,8948251,751,0,15,1.30759,103.86217,1,37,18,5,740,0.13,83,362
14245740,2715,22875236,178,3,26,1.39145,103.9126,0,149,2,110,980,3.28,1,269
14248210,2490,23722617,53,0,24,1.28313,103.84376,0,115,5,24,984,0.65,84,62
14255235,4485,28382771,47,0,11,1.3128,103.8832,0,160,365,2,200,0.05,6,180
14289091,4757,87219452,1050,1,25,1.37602,103.96047,0,100,2,5,673,0.14,1,239
14293858,2566,11390076,1580,0,20,1.29756,103.85037,1,60,5,5,830,0.14,18,364
14305256,1929,87411537,830,0,24,1.28358,103.84376,1,150,1,11,385,0.3,7,360
14325761,1530,85261220,477,0,6,1.31319,103.79247,0,131,2,19,614,0.53,1,0
14332372,4101,63321758,75,2,35,1.42909,103.76864,1,49,1,101,984,2.75,4,340
14332483,5650,87731750,512,0,15,1.31607,103.86023,2,22,1,33,990,0.89,8,191
14341511,1717,7609000,687,3,12,1.35621,103.8873,0,500,1,9,287,0.26,1,358
14376831,3983,22103887,753,0,22,1.3159,103.84241,0,250,4,35,986,1.04,3,283
14377235,5921,29032695,475,0,11,1.3131,103.88513,1,131,29,47,589,1.27,5,85
14378115,1359,29032695,475,0,11,1.31141,103.88352,0,125,29,46,975,1.27,5,81
14380449,5905,88281045,40,0,6,1.31112,103.79757,1,75,2,8,797,0.22,1,0
14381353,1924,87411537,830,0,24,1.28353,103.8458,2,37,1,37,984,1,7,361
14387136,981,17404486,226,0,11,1.30996,103.90159,0,183,2,76,994,2.06,9,135
14390525,2513,28004549,838,0,11,1.31229,103.87582,0,176,2,144,985,3.93,6,172
14397294,4796,29032695,475,0,11,1.31253,103.8849,0,119,29,76,940,2.13,5,34
14404610,7447,33531356,1062,0,15,1.31408,103.84875,0,85,183,7,274,0.19,1,90
14407337,2111,2413412,822,0,24,1.28305,103.84363,1,40,90,1,386,0.04,112,365
14417793,7110,8492007,72,0,22,1.32556,103.85404,0,150,7,12,881,0.34,203,364
14432097,1923,87411537,830,0,24,1.28385,103.84525,2,37,1,7,771,0.19,7,360
14435012,3650,25185912,1286,0,6,1.31137,103.79738,1,65,4,4,991,0.16,14,286
14446487,5064,25996335,902,0,15,1.31427,103.85273,1,110,1,25,987,1.06,9,306
14459566,5923,25996335,902,0,15,1.31339,103.85386,0,481,1,6,892,0.22,9,266
14489603,5661,87731750,512,0,15,1.31446,103.8585,2,19,1,60,887,1.63,8,210
